census_id_pid6,muniname,statename,yr_incorp
212779,TOWN OF LETCHER,SOUTH DAKOTA,1895
134587,TOWN OF LONG LAKE,SOUTH DAKOTA,
134606,TOWN OF LOWRY,SOUTH DAKOTA,1915
175053,TOWN OF MARVIN,SOUTH DAKOTA,1917
211855,TOWN OF MIDLAND,SOUTH DAKOTA,
175125,TOWN OF MISSION HILL,SOUTH DAKOTA,1903
191510,TOWN OF MONROE,SOUTH DAKOTA,1901
175037,TOWN OF MORRISTOWN,SOUTH DAKOTA,1910
175025,TOWN OF MOUND CITY,SOUTH DAKOTA,
175041,TOWN OF MOUNT VERNON,SOUTH DAKOTA,1908
134560,TOWN OF NAPLES,SOUTH DAKOTA,
134597,TOWN OF NEW EFFINGTON,SOUTH DAKOTA,
175118,TOWN OF NEW WITTEN,SOUTH DAKOTA,
112974,TOWN OF NISLAND,SOUTH DAKOTA,1910
112994,TOWN OF NUNDA,SOUTH DAKOTA,1909
211856,TOWN OF OACOMA,SOUTH DAKOTA,1905
134573,TOWN OF OELRICHS,SOUTH DAKOTA,1889
175075,TOWN OF OLDHAM,SOUTH DAKOTA,1917
112991,TOWN OF OLIVET,SOUTH DAKOTA,1896
112985,TOWN OF ONAKA,SOUTH DAKOTA,
175051,TOWN OF ORIENT,SOUTH DAKOTA,1920
194059,TOWN OF ORTLEY,SOUTH DAKOTA,
134559,TOWN OF PICKSTOWN,SOUTH DAKOTA,1895
202564,TOWN OF PIERPONT,SOUTH DAKOTA,
134557,TOWN OF POLLOCK,SOUTH DAKOTA,1903
175040,TOWN OF PRINGLE,SOUTH DAKOTA,
175022,TOWN OF PUKWANA,SOUTH DAKOTA,
134594,TOWN OF QUINN,SOUTH DAKOTA,
175076,TOWN OF RAMONA,SOUTH DAKOTA,1898
112976,TOWN OF RAVINIA,SOUTH DAKOTA,1910
112977,TOWN OF RAYMOND,SOUTH DAKOTA,1893
134576,TOWN OF REE HEIGHTS,SOUTH DAKOTA,
175084,TOWN OF RELIANCE,SOUTH DAKOTA,1910
175054,TOWN OF REVILLO,SOUTH DAKOTA,1900
175052,TOWN OF ROCKHAM,SOUTH DAKOTA,1909
113007,TOWN OF ROSHOLT,SOUTH DAKOTA,1914
209467,TOWN OF ROSLYN,SOUTH DAKOTA,1915
112986,TOWN OF SENECA,SOUTH DAKOTA,
175095,TOWN OF SHERMAN,SOUTH DAKOTA,
134552,TOWN OF SINAI,SOUTH DAKOTA,
175033,TOWN OF SOUTH SHORE,SOUTH DAKOTA,1901
205388,TOWN OF SPENCER,SOUTH DAKOTA,1917
209488,TOWN OF ST FRANCIS,SOUTH DAKOTA,
191505,TOWN OF ST LAWRENCE,SOUTH DAKOTA,1886
209460,TOWN OF STICKNEY,SOUTH DAKOTA,1906
209476,TOWN OF STOCKHOLM,SOUTH DAKOTA,1924
202566,TOWN OF STRANDBURG,SOUTH DAKOTA,1914
134554,TOWN OF STRATFORD,SOUTH DAKOTA,
175108,TOWN OF SUMMIT,SOUTH DAKOTA,
187478,TOWN OF TABOR,SOUTH DAKOTA,1901
134596,TOWN OF TOLSTOY,SOUTH DAKOTA,1907
134568,TOWN OF TORONTO,SOUTH DAKOTA,1887
134593,TOWN OF TRENT,SOUTH DAKOTA,1911
225845,TOWN OF TULARE,SOUTH DAKOTA,1916
113009,TOWN OF TURTON,SOUTH DAKOTA,1907
175055,TOWN OF TWIN BROOKS,SOUTH DAKOTA,1902
175126,TOWN OF UTICA,SOUTH DAKOTA,1905
175020,TOWN OF VERDON,SOUTH DAKOTA,
175030,TOWN OF VIENNA,SOUTH DAKOTA,1888
112999,TOWN OF VILAS,SOUTH DAKOTA,
134550,TOWN OF VIRGIL,SOUTH DAKOTA,1917
205390,TOWN OF VOLIN,SOUTH DAKOTA,1901
175032,TOWN OF WAKONDA,SOUTH DAKOTA,1885
175034,TOWN OF WALLACE,SOUTH DAKOTA,1908
113004,TOWN OF WARD,SOUTH DAKOTA,1903
209466,TOWN OF WARNER,SOUTH DAKOTA,1976
113005,TOWN OF WASTA,SOUTH DAKOTA,1930
205386,TOWN OF WENTWORTH,SOUTH DAKOTA,1896
134555,TOWN OF WESTPORT,SOUTH DAKOTA,1976
175087,TOWN OF WETONKA,SOUTH DAKOTA,1916
175011,TOWN OF WHITE LAKE,SOUTH DAKOTA,1887
175109,TOWN OF WHITE ROCK,SOUTH DAKOTA,1897
175013,TOWN OF WOLSEY,SOUTH DAKOTA,1889
175090,TOWN OF WOOD,SOUTH DAKOTA,1929
175014,TOWN OF YALE,SOUTH DAKOTA,1925
191565,CITY OF ADAMS,TENNESSEE,1963
175711,CITY OF ALCOA,TENNESSEE,1919
175813,CITY OF ALGOOD,TENNESSEE,1901
175741,CITY OF ALLARDT,TENNESSEE,1964
134887,CITY OF ARDMORE,TENNESSEE,1949
113349,CITY OF ATHENS,TENNESSEE,1870
175779,CITY OF BANEBERRY,TENNESSEE,1986
134919,CITY OF BARTLETT,TENNESSEE,1866
198886,CITY OF BEAN STATION,TENNESSEE,1996
209503,CITY OF BELLE MEADE,TENNESSEE,1955
175725,CITY OF BELLS,TENNESSEE,1889
194096,CITY OF BERRY HILL,TENNESSEE,1950
175789,CITY OF BETHEL SPRINGS,TENNESSEE,1950
175754,CITY OF BLAINE,TENNESSEE,1978
191566,CITY OF BLUFF CITY,TENNESSEE,1870
175763,CITY OF BOLIVAR,TENNESSEE,1827
175847,CITY OF BRENTWOOD,TENNESSEE,1969
175827,CITY OF BRISTOL,TENNESSEE,1856
205406,CITY OF BROWNSVILLE,TENNESSEE,1870
140255,CITY OF CAMDEN,TENNESSEE,1838
140256,CITY OF CELINA,TENNESSEE,1846
175714,CITY OF CHARLESTON,TENNESSEE,1956
175732,CITY OF CHARLOTTE,TENNESSEE,1804
191559,CITY OF CHATTANOOGA,TENNESSEE,1839
194094,CITY OF CLARKSBURG,TENNESSEE,1858
184266,CITY OF CLARKSVILLE,TENNESSEE,1807
113314,CITY OF CLEVELAND,TENNESSEE,1842
205415,CITY OF CLIFTON,TENNESSEE,1856
187568,CITY OF CLINTON,TENNESSEE,1801
134890,CITY OF COALMONT,TENNESSEE,1957
209508,CITY OF COLLEGEDALE,TENNESSEE,1968
175841,CITY OF COLLINWOOD,TENNESSEE,1921
194104,CITY OF COLUMBIA,TENNESSEE,1817
113364,CITY OF COOKEVILLE,TENNESSEE,1903
175812,CITY OF COPPERHILL,TENNESSEE,1913
175832,CITY OF COVINGTON,TENNESSEE,1826
175742,CITY OF COWAN,TENNESSEE,1921
134876,CITY OF CRAB ORCHARD,TENNESSEE,1921
209518,CITY OF CROSS PLAINS,TENNESSEE,1973
175727,CITY OF CROSSVILLE,TENNESSEE,1901
175815,CITY OF DAYTON,TENNESSEE,1903
113330,CITY OF DECHERD,TENNESSEE,1868
175733,CITY OF DICKSON,TENNESSEE,1873
134911,CITY OF DUCKTOWN,TENNESSEE,1951
113371,CITY OF DUNLAP,TENNESSEE,1909
175745,CITY OF DYER,TENNESSEE,1899
113327,CITY OF DYERSBURG,TENNESSEE,1850
194108,CITY OF EAGLEVILLE,TENNESSEE,1949
175760,CITY OF EAST RIDGE,TENNESSEE,1921
175721,CITY OF ELIZABETHTON,TENNESSEE,1799
175751,CITY OF ELKTON,TENNESSEE,1907
205407,CITY OF ERIN,TENNESSEE,1909
175835,CITY OF ERWIN,TENNESSEE,1903
209514,CITY OF ETOWAH,TENNESSEE,1909
134927,CITY OF FAIRVIEW,TENNESSEE,1959
209512,CITY OF FAYETTEVILLE,TENNESSEE,1819
175792,CITY OF FINGER,TENNESSEE,1970
134877,CITY OF FOREST HILLS,TENNESSEE,1957
175844,CITY OF FRANKLIN,TENNESSEE,1799
113321,CITY OF FRIENDSHIP,TENNESSEE,1858
134867,CITY OF FRIENDSVILLE,TENNESSEE,1953
175829,CITY OF GALLATIN,TENNESSEE,1801
134883,CITY OF GALLAWAY,TENNESSEE,1869
209520,CITY OF GATLINBURG,TENNESSEE,1945
175825,CITY OF GERMANTOWN,TENNESSEE,1841
113324,CITY OF GOODLETTSVILLE,TENNESSEE,1858
209524,CITY OF GORDONSVILLE,TENNESSEE,1909
134892,CITY OF GRAND JUNCTION,TENNESSEE,1901
175817,CITY OF HARRIMAN,TENNESSEE,1891
175723,CITY OF HARROGATE,TENNESSEE,1992
209500,CITY OF HENDERSON,TENNESSEE,1869
209525,CITY OF HENDERSONVILLE,TENNESSEE,1901
202592,CITY OF HOHENWALD,TENNESSEE,1911
175746,CITY OF HUMBOLDT,TENNESSEE,1866
209517,CITY OF JACKSON,TENNESSEE,1845
134884,CITY OF JAMESTOWN,TENNESSEE,1920
175778,CITY OF JEFFERSON CITY,TENNESSEE,1901
134868,CITY OF JELLICO,TENNESSEE,1903
175839,CITY OF JOHNSON CITY,TENNESSEE,1869
175828,CITY OF KINGSPORT,TENNESSEE,1917
134913,CITY OF KINGSTON,TENNESSEE,1799
175780,CITY OF KNOXVILLE,TENNESSEE,1791
175715,CITY OF LA FOLLETTE,TENNESSEE,1897
134916,CITY OF LA VERGNE,TENNESSEE,1972
209516,CITY OF LAFAYETTE,TENNESSEE,1843
113374,CITY OF LAKELAND,TENNESSEE,1977
187579,CITY OF LAKESITE,TENNESSEE,1972
191561,CITY OF LAWRENCEBURG,TENNESSEE,1825
113382,CITY OF LEBANON,TENNESSEE,1801
134899,CITY OF LENOIR CITY,TENNESSEE,1907
175800,CITY OF LEWISBURG,TENNESSEE,1837
202591,CITY OF LEXINGTON,TENNESSEE,1824
175811,CITY OF LOBELVILLE,TENNESSEE,1959
113347,CITY OF LORETTO,TENNESSEE,1949
134900,CITY OF LOUDON,TENNESSEE,1850
202595,CITY OF LUTTRELL,TENNESSEE,1925
175724,CITY OF MANCHESTER,TENNESSEE,1838
175843,CITY OF MARTIN,TENNESSEE,1901
175712,CITY OF MARYVILLE,TENNESSEE,1795
194102,CITY OF MCEWEN,TENNESSEE,1917
113317,CITY OF MCKENZIE,TENNESSEE,1868
175838,CITY OF MCMINNVILLE,TENNESSEE,1868
175748,CITY OF MEDINA,TENNESSEE,1907
205412,CITY OF MEDON,TENNESSEE,1860
175826,CITY OF MEMPHIS,TENNESSEE,1826
113339,CITY OF MIDDLETON,TENNESSEE,1901
134886,CITY OF MILAN,TENNESSEE,1866
134921,CITY OF MILLERSVILLE,TENNESSEE,1981
205413,CITY OF MILLINGTON,TENNESSEE,1903
175752,CITY OF MINOR HILL,TENNESSEE,1969
175759,CITY OF MORRISTOWN,TENNESSEE,1867
175737,CITY OF MOSCOW,TENNESSEE,1860
225848,CITY OF MOUNT PLEASANT,TENNESSEE,1824
175848,CITY OF MT JULIET CITY,TENNESSEE,1972
209526,CITY OF MUNFORD,TENNESSEE,1905
209519,CITY OF MURFREESBORO,TENNESSEE,1903
175798,CITY OF NEW HOPE,TENNESSEE,1974
175776,CITY OF NEW JOHNSONVILLE,TENNESSEE,1949
134874,CITY OF NEWPORT,TENNESSEE,1799
175788,CITY OF NIOTA,TENNESSEE,1911
175706,CITY OF NORRIS,TENNESSEE,1949
209504,CITY OF OAK HILL,TENNESSEE,1952
134866,CITY OF OAK RIDGE,TENNESSEE,1962
175756,CITY OF PALMER,TENNESSEE,1925
134896,CITY OF PARIS,TENNESSEE,1849
175771,CITY OF PARKER'S CROSSROADS,TENNESSEE,1981
175730,CITY OF PARSONS,TENNESSEE,1913
175787,CITY OF PHILADELPHIA,TENNESSEE,1968
134918,CITY OF PIGEON FORGE,TENNESSEE,1961
175710,CITY OF PIKEVILLE,TENNESSEE,1911
175739,CITY OF PIPERTON,TENNESSEE,1974
175836,CITY OF PLAINVIEW,TENNESSEE,1992
187572,CITY OF PLEASANT HILL,TENNESSEE,1903
209499,CITY OF PLEASANT VIEW,TENNESSEE,1921
113376,CITY OF PORTLAND,TENNESSEE,1905
211259,CITY OF PULASKI,TENNESSEE,1809
113343,CITY OF PURYEAR,TENNESSEE,1909
187585,CITY OF RAMER,TENNESSEE,1958
175761,CITY OF RED BANK,TENNESSEE,1945
175793,CITY OF RED BOILING SPRINGS,TENNESSEE,1953
209507,CITY OF RIDGESIDE,TENNESSEE,1925
209511,CITY OF RIPLEY,TENNESSEE,1838
175807,CITY OF RIVES,TENNESSEE,1905
175818,CITY OF ROCKWOOD,TENNESSEE,1903
175705,CITY OF ROCKY TOP,TENNESSEE,1939
175753,CITY OF RUTLEDGE,TENNESSEE,1797
194100,CITY OF SAVANNAH,TENNESSEE,1833
175824,CITY OF SEVIERVILLE,TENNESSEE,1795
184267,CITY OF SHELBYVILLE,TENNESSEE,1819
194097,CITY OF SMITHVILLE,TENNESSEE,1843
175762,CITY OF SODDY DAISY,TENNESSEE,1969
175808,CITY OF SOUTH FULTON,TENNESSEE,1903
175795,CITY OF SOUTH PITTSBURG,TENNESSEE,1901
202596,CITY OF SPARTA,TENNESSEE,1841
194111,CITY OF SPENCER,TENNESSEE,1846
175820,CITY OF SPRINGFIELD,TENNESSEE,1796
175784,CITY OF ST JOSEPH,TENNESSEE,1870
134907,CITY OF SUNBRIGHT,TENNESSEE,1990
134906,CITY OF SWEETWATER,TENNESSEE,1901
196027,CITY OF THREE WAY,TENNESSEE,1998
113313,CITY OF TOWNSEND,TENNESSEE,1921
175749,CITY OF TRENTON,TENNESSEE,1846
209502,CITY OF TULLAHOMA,TENNESSEE,1858
209506,CITY OF TUSCULUM,TENNESSEE,1959
134909,CITY OF UNION CITY,TENNESSEE,1867
113360,CITY OF WARTBURG,TENNESSEE,1905
187571,CITY OF WATAUGA,TENNESSEE,1960
134928,CITY OF WATERTOWN,TENNESSEE,1905
134897,CITY OF WAVERLY,TENNESSEE,1838
175842,CITY OF WAYNESBORO,TENNESSEE,1850
175831,CITY OF WHITE HOUSE,TENNESSEE,1921
175796,CITY OF WHITWELL,TENNESSEE,1956
175740,CITY OF WILLISTON,TENNESSEE,1970
175744,CITY OF WINCHESTER,TENNESSEE,1821
175822,CITY OF WINFIELD,TENNESSEE,1983
175810,CITY OF WOODLAND MILLS,TENNESSEE,1968
175750,CITY OF YORKVILLE,TENNESSEE,1848
175834,METROPOLITAN GOVERNMENT OF HARTSVILLE-TROUSDALE COUNTY,TENNESSEE,1833
175805,METROPOLITAN GOVERNMENT OF LYNCHBURG-MOORE COUNTY,TENNESSEE,1833
175728,METROPOLITAN GOVERNMENT OF NASHVILLE-DAVIDSON COUNTY,TENNESSEE,1806
191562,TOWN OF ADAMSVILLE,TENNESSEE,1869
191556,TOWN OF ALAMO,TENNESSEE,1911
134879,TOWN OF ALEXANDRIA,TENNESSEE,1848
175755,TOWN OF ALTAMONT,TENNESSEE,1854
209522,TOWN OF ARLINGTON,TENNESSEE,1900
134871,TOWN OF ASHLAND CITY,TENNESSEE,1859
113377,TOWN OF ATOKA,TENNESSEE,1838
175718,TOWN OF ATWOOD,TENNESSEE,1941
113316,TOWN OF AUBURNTOWN,TENNESSEE,1949
134888,TOWN OF BAILEYTON,TENNESSEE,1915
175814,TOWN OF BAXTER,TENNESSEE,1915
113336,TOWN OF BEERSHEBA SPRINGS,TENNESSEE,1955
175707,TOWN OF BELL BUCKLE,TENNESSEE,1877
191564,TOWN OF BENTON,TENNESSEE,1915
175709,TOWN OF BIG SANDY,TENNESSEE,1903
113329,TOWN OF BRADEN,TENNESSEE,1969
113331,TOWN OF BRADFORD,TENNESSEE,1913
134922,TOWN OF BRIGHTON,TENNESSEE,1913
205404,TOWN OF BRUCETON,TENNESSEE,1925
113340,TOWN OF BULLS GAP,TENNESSEE,1955
175833,TOWN OF BURLISON,TENNESSEE,1965
134880,TOWN OF BURNS,TENNESSEE,1953
113363,TOWN OF BYRDSTOWN,TENNESSEE,1917
113353,TOWN OF CALHOUN,TENNESSEE,1961
209523,TOWN OF CARTHAGE,TENNESSEE,1804
175716,TOWN OF CARYVILLE,TENNESSEE,1968
175821,TOWN OF CEDAR HILL,TENNESSEE,1870
175837,TOWN OF CENTERTOWN,TENNESSEE,1951
175774,TOWN OF CENTERVILLE,TENNESSEE,1853
113357,TOWN OF CHAPEL HILL,TENNESSEE,1850
175769,TOWN OF CHURCH HILL,TENNESSEE,1958
113372,TOWN OF COLLIERVILLE,TENNESSEE,1807
134915,TOWN OF COOPERTOWN,TENNESSEE,1996
134905,TOWN OF CORNERSVILLE,TENNESSEE,1849
175772,TOWN OF COTTAGE GROVE,TENNESSEE,1856
209510,TOWN OF CRUMP,TENNESSEE,1988
194109,TOWN OF CUMBERLAND CITY,TENNESSEE,1903
209501,TOWN OF CUMBERLAND GAP,TENNESSEE,1907
175777,TOWN OF DANDRIDGE,TENNESSEE,1799
175801,TOWN OF DECATUR,TENNESSEE,1838
175729,TOWN OF DECATURVILLE,TENNESSEE,1850
202594,TOWN OF DOVER,TENNESSEE,1805
175731,TOWN OF DOWELLTOWN,TENNESSEE,1949
205416,TOWN OF DOYLE,TENNESSEE,1905
113381,TOWN OF DRESDEN,TENNESSEE,1827
134902,TOWN OF EASTVIEW,TENNESSEE,1967
205411,TOWN OF ENGLEWOOD,TENNESSEE,1919
134872,TOWN OF ENVILLE,TENNESSEE,1953
191558,TOWN OF ESTILL SPRINGS,TENNESSEE,1948
205410,TOWN OF ETHRIDGE,TENNESSEE,1907
175781,TOWN OF FARRAGUT,TENNESSEE,1980
134875,TOWN OF GADSDEN,TENNESSEE,1868
113344,TOWN OF GAINESBORO,TENNESSEE,1905
194110,TOWN OF GARLAND,TENNESSEE,1913
187582,TOWN OF GATES,TENNESSEE,1901
134885,TOWN OF GIBSON,TENNESSEE,1909
134923,TOWN OF GILT EDGE,TENNESSEE,1967
134925,TOWN OF GLEASON,TENNESSEE,1903
175816,TOWN OF GRAYSVILLE,TENNESSEE,1917
209513,TOWN OF GREENBACK,TENNESSEE,1957
134914,TOWN OF GREENBRIER,TENNESSEE,1937
225097,TOWN OF GREENEVILLE,TENNESSEE,1795
225847,TOWN OF GREENFIELD,TENNESSEE,1905
175758,TOWN OF GRUETLI-LAAGER,TENNESSEE,1980
134901,TOWN OF GUYS,TENNESSEE,1986
175782,TOWN OF HALLS,TENNESSEE,1901
175783,TOWN OF HENNING,TENNESSEE,1875
175773,TOWN OF HENRY,TENNESSEE,1907
175764,TOWN OF HICKORY VALLEY,TENNESSEE,1951
175719,TOWN OF HOLLOW ROCK,TENNESSEE,1869
134908,TOWN OF HORNBEAK,TENNESSEE,1923
209509,TOWN OF HORNSBY,TENNESSEE,1920
209498,TOWN OF HUNTINGDON,TENNESSEE,1849
175743,TOWN OF HUNTLAND,TENNESSEE,1907
175823,TOWN OF HUNTSVILLE,TENNESSEE,1856
134869,TOWN OF JACKSBORO,TENNESSEE,1967
113356,TOWN OF JASPER,TENNESSEE,1852
175840,TOWN OF JONESBOROUGH,TENNESSEE,1779
175747,TOWN OF KENTON,TENNESSEE,1899
175797,TOWN OF KIMBALL,TENNESSEE,1962
175722,TOWN OF KINGSTON SPRINGS,TENNESSEE,1965
175736,TOWN OF LA GRANGE,TENNESSEE,1831
113325,TOWN OF LIBERTY,TENNESSEE,1850
134910,TOWN OF LINDEN,TENNESSEE,1850
194106,TOWN OF LIVINGSTON,TENNESSEE,1907
113338,TOWN OF LOOKOUT MOUNTAIN,TENNESSEE,1890
191555,TOWN OF LOUISVILLE,TENNESSEE,1990
113335,TOWN OF LYNNVILLE,TENNESSEE,1838
175802,TOWN OF MADISONVILLE,TENNESSEE,1866
187592,TOWN OF MASON,TENNESSEE,1869
175726,TOWN OF MAURY CITY,TENNESSEE,1911
134924,TOWN OF MAYNARDVILLE,TENNESSEE,1870
134870,TOWN OF MCLEMORESVILLE,TENNESSEE,1949
209515,TOWN OF MICHIE,TENNESSEE,1961
134895,TOWN OF MILLEDGEVILLE,TENNESSEE,1903
205414,TOWN OF MITCHELLVILLE,TENNESSEE,1909
134904,TOWN OF MONTEAGLE,TENNESSEE,1962
134912,TOWN OF MONTEREY,TENNESSEE,1901
191567,TOWN OF MORRISON,TENNESSEE,1905
134889,TOWN OF MOSHEIM,TENNESSEE,1974
175770,TOWN OF MOUNT CARMEL,TENNESSEE,1961
134898,TOWN OF MOUNTAIN CITY,TENNESSEE,1905
113345,TOWN OF NEW MARKET,TENNESSEE,1911
134873,TOWN OF NEW TAZEWELL,TENNESSEE,1887
175735,TOWN OF NEWBERN,TENNESSEE,1858
175846,TOWN OF NOLENSVILLE,TENNESSEE,1838
113312,TOWN OF NORMANDY,TENNESSEE,1858
194105,TOWN OF OAKDALE,TENNESSEE,1911
187574,TOWN OF OAKLAND,TENNESSEE,1919
175806,TOWN OF OBION,TENNESSEE,1903
202593,TOWN OF OLIVER SPRINGS,TENNESSEE,1903
134917,TOWN OF ONEIDA,TENNESSEE,1905
187589,TOWN OF ORLINDA,TENNESSEE,1965
175794,TOWN OF ORME,TENNESSEE,1935
194095,TOWN OF PARROTTSVILLE,TENNESSEE,1923
184265,TOWN OF PEGRAM,TENNESSEE,1972
175786,TOWN OF PETERSBURG,TENNESSEE,1837
209521,TOWN OF PITTMAN CENTER,TENNESSEE,1974
175799,TOWN OF POWELLS CROSSROADS,TENNESSEE,1976
194103,TOWN OF RIDGELY,TENNESSEE,1909
175819,TOWN OF RIDGETOP,TENNESSEE,1935
175713,TOWN OF ROCKFORD,TENNESSEE,1970
175767,TOWN OF ROGERSVILLE,TENNESSEE,1903
194098,TOWN OF ROSSVILLE,TENNESSEE,1903
113334,TOWN OF RUTHERFORD,TENNESSEE,1799
134894,TOWN OF SALTILLO,TENNESSEE,1951
113361,TOWN OF SAMBURG,TENNESSEE,1909
191560,TOWN OF SARDIS,TENNESSEE,1859
134893,TOWN OF SAULSBURY,TENNESSEE,1849
209505,TOWN OF SCOTTS HILL,TENNESSEE,1917
175790,TOWN OF SELMER,TENNESSEE,1901
134926,TOWN OF SHARON,TENNESSEE,1901
134891,TOWN OF SIGNAL MOUNTAIN,TENNESSEE,1919
175765,TOWN OF SILERTON,TENNESSEE,1923
225849,TOWN OF SLAYDEN,TENNESSEE,1913
211260,TOWN OF SMYRNA,TENNESSEE,1869
194099,TOWN OF SNEEDVILLE,TENNESSEE,1850
175738,TOWN OF SOMERVILLE,TENNESSEE,1854
134920,TOWN OF SOUTH CARTHAGE,TENNESSEE,1963
194107,TOWN OF SPRING CITY,TENNESSEE,1953
191563,TOWN OF SPRING HILL,TENNESSEE,1837
194101,TOWN OF STANTON,TENNESSEE,1927
175791,TOWN OF STANTONVILLE,TENNESSEE,1966
175768,TOWN OF SURGOINSVILLE,TENNESSEE,1815
113319,TOWN OF TAZEWELL,TENNESSEE,1801
175803,TOWN OF TELLICO PLAINS,TENNESSEE,1911
175775,TOWN OF TENNESSEE RIDGE,TENNESSEE,1960
175845,TOWN OF THOMPSONS STATION,TENNESSEE,1990
205409,TOWN OF TIPTONVILLE,TENNESSEE,1907
175766,TOWN OF TOONE,TENNESSEE,1903
175757,TOWN OF TRACY CITY,TENNESSEE,1915
175720,TOWN OF TREZEVANT,TENNESSEE,1911
134881,TOWN OF TRIMBLE,TENNESSEE,1905
175809,TOWN OF TROY,TENNESSEE,1901
211258,TOWN OF UNICOI,TENNESSEE,1994
191557,TOWN OF VANLEER,TENNESSEE,1913
113380,TOWN OF VIOLA,TENNESSEE,1901
175804,TOWN OF VONORE,TENNESSEE,1965
205405,TOWN OF WALDEN,TENNESSEE,1975
175708,TOWN OF WARTRACE,TENNESSEE,1858
175830,TOWN OF WESTMORELAND,TENNESSEE,1901
175734,TOWN OF WHITE BLUFF,TENNESSEE,1869
205408,TOWN OF WHITE PINE,TENNESSEE,1915
202590,TOWN OF WHITEVILLE,TENNESSEE,1901
175717,TOWN OF WOODBURY,TENNESSEE,1838
176206,CITY OF ABBOTT,TEXAS,1916
176161,CITY OF ABERNATHY,TEXAS,1924
176386,CITY OF ABILENE,TEXAS,1883
135134,CITY OF ACKERLY,TEXAS,1959
113690,CITY OF ADRIAN,TEXAS,1953
135249,CITY OF AGUA DULCE,TEXAS,1940
209589,CITY OF ALAMO,TEXAS,1924
187640,CITY OF ALAMO HEIGHTS,TEXAS,1922
135271,CITY OF ALBANY,TEXAS,1913
135252,CITY OF ALEDO,TEXAS,1963
176236,CITY OF ALICE,TEXAS,1904
209555,CITY OF ALLEN,TEXAS,1953
176014,CITY OF ALPINE,TEXAS,1918
135189,CITY OF ALTON,TEXAS,1978
209594,CITY OF ALVARADO,TEXAS,1891
135094,CITY OF ALVIN,TEXAS,1893
194809,CITY OF AMARILLO,TEXAS,1899
135217,CITY OF AMHERST,TEXAS,1925
176037,CITY OF ANAHUAC,TEXAS,1949
209539,CITY OF ANDREWS,TEXAS,1937
194810,CITY OF ANGLETON,TEXAS,1912
176320,CITY OF ANGUS,TEXAS,1973
113566,CITY OF ANNA,TEXAS,1912
205462,CITY OF ANSON,TEXAS,1913
176117,CITY OF ANTHONY,TEXAS,1952
202624,CITY OF ANTON,TEXAS,1931
176211,CITY OF AQUILLA,TEXAS,1879
176360,CITY OF ARANSAS PASS,TEXAS,1910
205436,CITY OF ARCHER CITY,TEXAS,1910
176134,CITY OF ARCOLA,TEXAS,1981
176094,CITY OF ARGYLE,TEXAS,1963
194811,CITY OF ARLINGTON,TEXAS,1884
176367,CITY OF ARP,TEXAS,1932
113590,CITY OF ASHERTON,TEXAS,1925
176189,CITY OF ATHENS,TEXAS,1902
135111,CITY OF ATLANTA,TEXAS,1872
135135,CITY OF AUBREY,TEXAS,1924
113740,CITY OF AURORA,TEXAS,1972
176394,CITY OF AUSTIN,TEXAS,1839
191628,CITY OF AUSTWELL,TEXAS,1914
113718,CITY OF AZLE,TEXAS,1957
135148,CITY OF BAILEY,TEXAS,1933
113556,CITY OF BAIRD,TEXAS,1891
176073,CITY OF BALCH SPRINGS,TEXAS,1953
175985,CITY OF BALCONES HEIGHTS,TEXAS,1948
176351,CITY OF BALLINGER,TEXAS,1892
176343,CITY OF BALMORHEA,TEXAS,1958
135099,CITY OF BANGS,TEXAS,1909
113593,CITY OF BARDWELL,TEXAS,1913
113684,CITY OF BARRY,TEXAS,1962
176409,CITY OF BARSTOW,TEXAS,1929
176422,CITY OF BARTLETT,TEXAS,1900
175978,CITY OF BASTROP,TEXAS,1837
176292,CITY OF BAY CITY,TEXAS,1902
194960,CITY OF BAYTOWN,TEXAS,1919
135114,CITY OF BEACH CITY,TEXAS,1966
140298,CITY OF BEASLEY,TEXAS,1970
194812,CITY OF BEAUMONT,TEXAS,1838
135251,CITY OF BECKVILLE,TEXAS,1917
219541,CITY OF BEDIAS,TEXAS,2003
140306,CITY OF BEE CAVE,TEXAS,1987
175980,CITY OF BEEVILLE,TEXAS,1909
113622,CITY OF BELLAIRE,TEXAS,1918
211455,CITY OF BELLMEAD,TEXAS,1954
175975,CITY OF BELLVILLE,TEXAS,1927
135084,CITY OF BELTON,TEXAS,1877
140296,CITY OF BENAVIDES,TEXAS,1935
205482,CITY OF BENBROOK,TEXAS,1948
135214,CITY OF BENJAMIN,TEXAS,1928
176018,CITY OF BERTRAM,TEXAS,1972
176281,CITY OF BEVERLY HILLS,TEXAS,1939
176235,CITY OF BEVIL OAKS,TEXAS,1963
135256,CITY OF BIG LAKE,TEXAS,1923
176220,CITY OF BIG SPRING,TEXAS,1907
176101,CITY OF BIG WELLS,TEXAS,1902
176324,CITY OF BISHOP,TEXAS,1912
113549,CITY OF BLANCO,TEXAS,1938
113660,CITY OF BLOSSOM,TEXAS,1886
176384,CITY OF BLUE MOUND,TEXAS,1957
191602,CITY OF BLUE RIDGE,TEXAS,1935
176254,CITY OF BOERNE,TEXAS,1909
113597,CITY OF BONHAM,TEXAS,1870
205470,CITY OF BOOKER,TEXAS,1927
176226,CITY OF BORGER,TEXAS,1930
176336,CITY OF BOVINA,TEXAS,1947
202632,CITY OF BOWIE,TEXAS,1883
